order_id,product_id,quantity,unit_price,discount
17224,99,4,656.06,0.199
17225,63,1,794.3,0.165
17225,65,3,827.16,0.07
17226,129,2,729.14,0.175
17226,8,3,288.88,0.086
17226,37,3,523.26,0.021
17227,22,2,307.09,0.159
17228,10,2,555.84,0.158
17228,131,3,302.75,0.141
17228,24,2,728.8,0.17
17228,150,3,299.49,0.13
17229,76,4,856.71,0.026
17230,42,1,93.92,0.093
17231,64,2,345.34,0.028
17232,118,2,44.44,0.067
17232,4,4,710.5,0.034
17232,150,4,270.81,0.124
17233,67,1,843.71,0.035
17234,127,3,827.88,0.079
17234,36,1,840.76,0.095
17235,19,5,269.86,0.164
17235,63,1,848.75,0.172
17236,37,5,563.24,0.023
17236,130,5,900.37,0.038
17236,95,4,578.52,0.019
17236,77,1,651.85,0.105
17237,138,2,535.54,0.088
17237,112,2,651.64,0.199
17238,102,2,778.52,0.045
17238,119,5,371.95,0.002
17238,89,1,234.45,0.059
17239,91,2,232.96,0.038
17239,2,3,324.79,0.138
17239,51,5,76.27,0.181
17239,13,5,31.83,0.071
17240,9,5,85.76,0.133
17240,83,3,450.2,0.054
17241,116,2,127.08,0.058
17241,103,1,108.51,0.125
17241,50,5,638.01,0.01
17241,130,2,815.13,0.004
17242,64,1,334.15,0.194
17242,13,3,30.31,0.032
17243,23,5,100.72,0.181
17243,9,1,81.97,0.18
17243,135,5,73.22,0.193
17244,91,3,224.9,0.12
17245,29,2,440.06,0.04
17245,40,3,173.84,0.127
17246,19,2,242.68,0.009
17246,41,1,61.93,0.134
17247,70,4,181.46,0.028
17248,106,1,567.69,0.043
17248,49,5,59.5,0.199
17248,145,2,321.88,0.156
17249,52,3,35.81,0.164
17249,1,5,238.92,0.068
17249,11,2,644.27,0.078
17249,129,2,654.94,0.026
17250,148,5,446.78,0.003
17251,108,2,670.41,0.112
17251,32,3,572.39,0.119
17252,29,2,480.74,0.12
17253,24,4,728.81,0.163
17253,57,2,154.18,0.152
17253,53,1,273.4,0.073
17253,44,1,586.22,0.088
17254,122,2,515.06,0.011
17254,79,5,147.21,0.017
17255,57,5,166.66,0.141
17256,12,3,512.12,0.107
17256,149,2,214.09,0.136
17256,40,4,154.42,0.142
17257,143,4,777.6,0.193
17257,25,2,467.87,0.021
17257,101,5,414.84,0.17
17257,79,1,168.42,0.021
17258,92,4,701.59,0.129
17258,72,4,717.6,0.19
17258,103,5,113.65,0.149
17258,146,5,601.54,0.057
17259,54,3,231.68,0.193
17260,108,3,690.43,0.007
17260,127,4,754.64,0.08
17260,90,2,132.87,0.126
17261,125,4,367.43,0.135
17261,150,3,286.04,0.105
17262,93,1,92.13,0.197
17263,132,5,418.75,0.098
17264,7,5,667.99,0.021
17264,150,4,299.62,0.188
17264,112,4,603.71,0.012
17264,20,5,77.83,0.154
17265,52,3,37.45,0.085
17265,144,3,233.08,0.083
17265,108,3,673.98,0.065
17266,7,5,777.62,0.108
17266,99,5,674.54,0.153
17266,134,1,769.2,0.078
17266,108,1,644.55,0.016
17267,22,5,274.49,0.084
17267,12,2,472.55,0.036
17267,107,5,790.9,0.143
17267,44,1,659.69,0.197
17268,41,3,61.12,0.084
17268,56,5,633.72,0.158
17269,36,2,819.22,0.09
17269,34,4,91.79,0.042
17269,112,3,637.41,0.017
17269,89,3,242.21,0.148
17270,95,4,529.67,0.039
17270,148,1,489.52,0.034
17270,149,4,197.88,0.118
17270,125,4,357.76,0.136
17271,25,2,502.43,0.071
17271,49,3,54.52,0.07
17272,104,3,610.64,0.091
17272,66,2,813.08,0.025
17272,127,4,821.27,0.073
17273,24,2,721.8,0.134
17273,131,1,319.23,0.096
17273,87,3,83.12,0.114
17273,72,3,689.12,0.198
17274,78,3,859.09,0.051
17275,64,1,350.94,0.153
17275,10,2,612.67,0.08
17275,129,5,715.57,0.131
17276,61,5,108.09,0.085
17276,30,5,826.28,0.017
17276,9,4,91.68,0.132
17277,82,1,585.67,0.033
17277,149,4,206.7,0.038
17278,48,2,588.3,0.199
17278,53,2,263.26,0.177
17279,99,2,610.81,0.096
17279,115,2,330.94,0.142
17280,80,5,397.45,0.103
17281,50,2,578.43,0.06
17281,128,2,817.98,0.016
17281,111,2,806.67,0.132
17281,138,1,556.22,0.038
17282,53,1,253.54,0.171
17282,115,3,327.37,0.199
17282,31,5,277.14,0.151
17282,100,3,176.99,0.015
17283,49,4,60.75,0.057
17284,101,4,445.92,0.139
17284,98,3,591.08,0.089
17284,138,2,568.34,0.094
17284,56,5,611.42,0.152
17285,74,4,434.74,0.127
17285,57,1,150.85,0.0
17285,125,4,371.71,0.061
17285,47,1,548.3,0.113
17286,28,4,394.54,0.191
17286,29,1,439.32,0.16
17287,122,1,527.33,0.136
17288,88,1,278.34,0.168
17288,114,2,232.57,0.032
17288,84,1,483.73,0.024
17289,24,3,663.23,0.171
17289,3,2,148.64,0.105
17289,70,4,177.14,0.174
17290,138,3,584.83,0.054
17290,149,3,218.88,0.185
17291,17,5,761.17,0.038
17291,43,1,515.38,0.129
17292,65,3,835.87,0.191
17292,150,5,260.6,0.177
17292,108,3,661.24,0.167
17293,147,5,710.63,0.122
17293,47,1,556.88,0.158
17293,69,1,460.68,0.16
17294,20,4,81.63,0.18
17295,18,3,127.24,0.086
17295,42,4,102.77,0.071
17295,142,1,62.06,0.153
17295,43,5,519.06,0.059
17296,140,3,36.18,0.153
17296,28,5,401.06,0.089
17296,79,2,149.98,0.124
17296,54,5,213.99,0.146
17297,31,3,275.57,0.002
17298,18,5,139.42,0.004
17299,97,1,450.61,0.144
17299,13,1,30.35,0.124
17299,51,4,76.25,0.118
17299,30,5,832.16,0.112
17300,7,4,674.36,0.098
17300,45,4,72.09,0.082
17301,52,4,37.08,0.081
17302,143,2,791.61,0.034
17303,32,5,571.29,0.039
17304,61,1,109.37,0.127
17304,117,5,465.34,0.161
17305,73,5,416.99,0.034
17305,35,3,770.76,0.026
17305,145,1,293.27,0.074
17306,141,1,314.67,0.102
17307,39,1,679.2,0.111
17307,63,5,834.19,0.132
17308,69,5,497.43,0.028
17308,22,1,293.56,0.046
17309,58,4,216.38,0.188
17310,68,5,662.08,0.161
17310,52,3,37.53,0.073
17310,128,3,783.81,0.186
17310,60,1,174.15,0.106
17311,135,4,65.57,0.088
17311,150,5,268.3,0.017
17311,101,4,442.76,0.009
17311,12,1,488.83,0.04
17312,134,3,767.65,0.093
17312,34,3,88.06,0.113
17312,143,3,884.6,0.028
17312,121,5,602.27,0.149
17313,5,5,553.75,0.004
17314,34,4,82.99,0.066
17314,118,1,45.65,0.065
17314,114,1,215.36,0.154
17314,10,3,582.51,0.017
17315,70,1,184.32,0.156
17315,44,1,588.0,0.092
17316,137,4,602.65,0.029
17316,35,5,803.36,0.005
17317,7,2,693.93,0.162
17317,26,1,18.73,0.015
17318,36,4,739.04,0.175
17318,21,5,253.25,0.14
17318,33,5,215.61,0.137
17318,12,1,469.71,0.043
17319,73,1,411.24,0.049
17320,54,3,225.51,0.007
17320,79,4,165.53,0.069
17320,119,4,376.44,0.185
17320,41,1,62.88,0.097
17321,69,5,435.57,0.166
17321,81,5,387.13,0.031
17321,98,5,591.79,0.063
17322,73,1,428.4,0.049
17322,11,1,671.26,0.072
17322,133,4,609.89,0.047
17323,76,4,781.68,0.127
17323,102,5,832.23,0.004
17323,97,3,493.8,0.02
17324,82,5,516.14,0.144
17324,60,1,177.25,0.174
17324,93,1,94.64,0.03
17324,38,1,94.79,0.172
17325,82,1,518.35,0.135
17325,100,4,181.63,0.124
17325,9,1,86.02,0.13
17325,42,3,102.74,0.096
17326,129,3,639.11,0.103
17326,142,3,61.72,0.113
17326,119,1,374.57,0.007
17327,1,5,234.14,0.018
17327,17,3,700.37,0.13
17327,47,4,597.32,0.195
17327,20,3,75.85,0.182
17328,12,3,512.9,0.191
17328,42,4,104.22,0.11
17329,92,2,751.19,0.186
17329,55,1,220.01,0.1
17329,136,3,864.99,0.173
17329,91,3,229.1,0.157
17330,27,3,702.18,0.176
17330,15,3,717.43,0.022
17330,47,3,558.01,0.182
17330,16,2,258.56,0.142
17331,140,5,38.31,0.039
17331,92,3,759.75,0.183
17331,93,2,90.56,0.078
17331,115,4,325.65,0.104
17332,30,4,861.5,0.007
17332,7,2,702.72,0.13
17333,19,4,271.28,0.03
17333,99,5,608.0,0.073
17333,55,4,214.82,0.042
17334,91,2,237.96,0.122
17334,45,1,63.73,0.172
17334,131,3,324.6,0.058
17334,67,3,860.21,0.11
17335,130,1,891.55,0.179
17335,106,4,633.81,0.186
17336,49,5,60.61,0.09
17336,51,5,78.99,0.172
17336,122,4,516.5,0.027
17337,97,1,474.15,0.161
17337,7,3,755.17,0.031
17337,93,1,90.27,0.099
17337,56,4,577.79,0.097
17338,23,1,104.41,0.193
17338,75,2,135.53,0.037
17339,42,5,94.98,0.07
17339,55,5,208.03,0.056
17340,109,2,725.59,0.056
17340,77,1,639.69,0.001
17341,15,5,720.72,0.001
17341,97,2,451.59,0.024
17342,93,4,84.94,0.115
17343,45,3,70.06,0.108
17343,6,3,563.62,0.182
17344,98,4,559.95,0.015
17344,52,5,33.94,0.177
17344,84,3,487.99,0.082
17344,1,5,260.69,0.097
17345,46,3,356.17,0.161
17345,71,2,318.35,0.199
17345,40,4,151.32,0.041
17345,142,1,62.47,0.181
17346,41,2,58.26,0.175
17346,24,1,742.27,0.104
17347,43,3,509.7,0.103
17347,72,3,746.23,0.174
17348,52,2,36.34,0.139
17348,91,1,233.92,0.196
17348,78,4,886.05,0.035
17348,85,4,415.02,0.071
17349,37,3,507.64,0.188
17350,18,2,124.64,0.063
17351,36,2,826.57,0.108
17351,71,5,313.97,0.187
17351,144,5,243.74,0.188
17352,113,3,557.29,0.011
17352,103,1,104.28,0.182
17353,29,3,459.08,0.016
17354,95,3,595.53,0.029
17354,93,3,84.55,0.118
17354,29,5,414.8,0.073
17355,114,5,243.97,0.141
17356,45,5,62.5,0.187
17357,22,5,304.3,0.119
17357,116,1,138.61,0.02
17357,3,2,135.59,0.055
17358,108,5,689.42,0.185
17358,6,4,563.68,0.017
17358,101,3,444.78,0.062
17359,60,1,181.28,0.0
17360,58,5,238.69,0.163
17361,4,1,754.92,0.032
17362,29,5,475.38,0.022
17362,69,2,478.7,0.06
17362,132,2,410.13,0.071
17363,68,2,684.8,0.037
17363,71,1,292.02,0.092
17363,45,4,64.79,0.012
17363,132,1,429.69,0.022
17364,53,3,257.84,0.144
17365,99,5,663.03,0.146
17366,55,5,229.05,0.116
17367,17,1,766.96,0.061
17367,89,3,233.63,0.182
17367,107,5,859.4,0.025
17368,99,3,614.84,0.14
17369,29,5,420.35,0.198
17369,7,5,729.59,0.025
17370,7,3,718.9,0.103
17370,121,3,653.66,0.055
17370,47,4,559.85,0.049
17371,116,1,139.62,0.159
17371,140,5,37.67,0.019
17372,90,2,139.8,0.056
17373,10,1,537.16,0.143
17373,45,3,64.11,0.176
17373,119,2,394.88,0.03
17374,24,2,699.26,0.026
17374,2,1,310.79,0.051
17374,27,4,702.43,0.124
17375,80,1,412.93,0.16
17375,133,4,686.31,0.062
17375,90,3,139.17,0.109
17376,49,5,57.5,0.131
17376,36,1,861.68,0.174
17376,32,1,569.88,0.19
17377,118,3,47.22,0.135
17378,134,2,750.08,0.007
17379,108,4,692.57,0.178
17379,47,1,529.96,0.106
17379,85,2,425.41,0.124
17380,86,1,590.68,0.14
17380,78,3,800.53,0.139
17380,62,4,478.29,0.016
17380,18,4,131.56,0.103
17381,74,2,446.78,0.077
17381,32,1,579.25,0.068
17382,149,4,195.45,0.058
17382,80,2,391.62,0.048
17382,135,5,67.24,0.038
17382,39,4,717.99,0.155
17383,36,5,752.02,0.087
17383,47,3,575.12,0.04
17384,144,3,243.4,0.062
17384,140,4,35.96,0.002
17385,92,1,685.68,0.05
17385,37,1,500.94,0.083
17386,103,4,105.35,0.113
17386,84,2,520.78,0.077
17386,34,5,86.34,0.072
17387,137,2,616.66,0.187
17387,74,3,401.7,0.099
17387,143,4,782.93,0.054
17387,128,2,744.2,0.13
17388,41,5,59.5,0.009
17388,123,1,585.82,0.019
17388,17,3,693.05,0.154
17389,12,5,490.69,0.052
17389,89,3,251.84,0.009
17389,68,5,634.4,0.006
17389,67,3,844.64,0.034
17390,20,1,84.69,0.176
17390,1,5,238.08,0.108
17390,58,5,241.74,0.18
17390,76,1,863.27,0.059
17391,11,5,699.33,0.07
17392,7,2,735.08,0.199
17392,8,3,300.17,0.138
17392,92,4,675.44,0.0
17392,14,4,124.06,0.189
17393,7,5,714.93,0.021
17393,92,4,727.48,0.184
17393,43,2,515.65,0.053
17393,133,2,668.33,0.123
17394,34,5,91.17,0.184
17394,126,5,139.67,0.198
17394,116,2,137.41,0.196
17395,45,5,63.28,0.112
17395,145,3,319.35,0.185
17395,55,4,206.49,0.003
17395,119,5,377.6,0.104
17396,143,3,819.95,0.068
17397,111,2,858.0,0.069
17397,127,5,810.85,0.009
17398,41,5,59.4,0.109
17398,60,4,175.69,0.076
17398,96,4,88.63,0.105
17399,80,1,394.7,0.002
17399,47,1,610.61,0.184
17400,24,5,661.76,0.107
17400,8,5,308.73,0.156
17401,127,3,845.59,0.124
17402,20,4,80.56,0.161
17402,136,3,849.88,0.064
17402,93,5,91.14,0.047
17402,89,1,238.61,0.133
17403,18,2,134.51,0.08
17403,147,4,781.68,0.011
17403,42,1,102.2,0.163
17404,38,2,86.47,0.078
17404,34,5,83.47,0.033
17404,44,4,596.6,0.097
17404,35,1,761.51,0.026
17405,146,3,584.45,0.184
17405,68,5,692.21,0.176
17405,116,2,123.81,0.129
17405,20,4,80.1,0.182
17406,106,1,604.8,0.103
17407,42,5,91.85,0.14
17407,108,5,662.87,0.14
17407,121,5,653.03,0.025
17407,23,5,100.61,0.065
17408,119,2,396.82,0.033
17408,53,3,257.54,0.081
17408,149,5,213.55,0.193
17408,68,2,634.43,0.07
17409,125,3,340.08,0.079
17409,31,1,308.42,0.105
17409,12,5,493.48,0.199
17410,26,2,19.55,0.014
17410,143,4,879.14,0.126
17410,81,1,353.12,0.134
17411,115,1,298.89,0.072
17412,18,2,126.88,0.04
17413,31,3,294.14,0.026
17413,18,2,126.74,0.194
17413,75,2,139.54,0.046
17413,62,3,496.35,0.057
17414,138,3,512.63,0.062
17414,72,5,688.23,0.133
17414,56,1,618.79,0.127
17415,25,2,489.32,0.08
17416,81,1,371.8,0.025
17416,123,4,629.38,0.019
17416,76,1,864.09,0.022
17417,77,2,604.74,0.164
17417,82,1,567.01,0.032
17418,24,4,647.22,0.149
17418,68,2,630.25,0.152
17419,5,2,590.72,0.053
17419,129,1,724.91,0.184
17419,108,5,615.68,0.144
17419,21,4,258.79,0.012
17420,102,5,765.23,0.124
17420,94,3,306.84,0.193
17420,93,3,87.78,0.07
17421,67,4,823.77,0.102
17421,37,2,529.45,0.016
17421,117,4,452.76,0.111
17421,17,1,692.17,0.001
17422,99,5,592.25,0.075
17423,61,5,115.86,0.156
17423,71,2,287.4,0.154
17424,95,4,523.54,0.189
17425,35,1,764.59,0.13
17425,70,4,193.69,0.145
17425,47,3,582.82,0.042
17425,147,3,713.06,0.067
17426,123,5,613.27,0.002
17426,95,5,610.36,0.126
17426,32,2,621.54,0.187
17426,130,3,806.29,0.05
17427,105,3,531.7,0.161
17427,27,4,661.52,0.033
17428,33,5,212.36,0.145
17428,149,5,212.63,0.084
17428,23,2,103.52,0.167
17428,120,2,750.37,0.165
17429,104,4,670.74,0.1
17430,78,4,918.0,0.091
17430,133,4,631.34,0.151
17431,135,2,66.6,0.088
17431,85,1,435.34,0.113
17431,63,2,849.26,0.01
17431,28,2,426.85,0.058
17432,21,2,241.17,0.192
17432,82,2,527.82,0.151
17433,2,3,337.34,0.057
17434,73,4,423.83,0.098
17434,71,5,308.93,0.073
17434,28,4,370.74,0.078
17434,59,3,90.89,0.027
17435,126,3,147.88,0.161
17435,97,4,510.95,0.058
17436,128,4,744.85,0.068
17436,78,5,818.28,0.109
17436,61,2,120.89,0.047
17436,36,4,827.19,0.07
17437,110,4,711.55,0.027
17437,120,1,763.83,0.095
17437,4,1,715.71,0.056
17437,96,5,96.78,0.107
17438,44,5,630.95,0.064
17439,122,2,519.69,0.079
17440,27,1,724.25,0.071
17440,11,3,631.29,0.13
17440,52,5,36.3,0.18
17440,61,5,113.81,0.051
17441,146,4,594.34,0.069
17441,68,3,674.76,0.155
17441,53,4,274.1,0.114
17442,72,4,661.58,0.005
17442,43,2,574.05,0.097
17442,114,5,221.35,0.042
17442,27,3,718.9,0.095
17443,13,2,31.43,0.056
17444,143,5,879.21,0.137
17444,110,2,730.06,0.097
17444,133,1,670.61,0.076
17445,103,2,111.95,0.146
17445,96,2,98.23,0.07
17445,10,2,594.08,0.113
17446,126,2,153.04,0.146
17446,96,4,84.34,0.01
17447,150,3,277.01,0.044
17447,67,4,851.42,0.076
17447,148,3,427.19,0.002
17448,65,3,802.04,0.098
17449,133,3,635.85,0.149
17450,125,1,331.48,0.013
17450,42,4,91.61,0.091
17451,34,3,83.95,0.172
17452,42,1,95.79,0.051
17452,1,3,232.61,0.01
17453,71,5,312.67,0.133
17453,79,1,157.95,0.113
17454,88,3,259.53,0.001
17454,74,1,411.76,0.095
17454,36,5,859.97,0.066
17454,141,2,316.29,0.055
17455,114,3,218.61,0.025
17455,96,3,92.38,0.07
17456,118,3,50.13,0.089
17457,38,2,95.84,0.13
17457,40,5,170.09,0.099
17458,43,1,566.99,0.185
17458,54,4,212.06,0.096
17458,65,3,785.52,0.054
17459,59,1,97.05,0.198
17459,94,2,293.75,0.071
17460,114,4,235.19,0.101
17460,77,2,643.73,0.171
17460,112,3,625.55,0.086
17460,120,5,773.07,0.131
17461,27,2,625.03,0.171
17462,61,4,117.42,0.104
17462,28,4,411.4,0.193
17462,139,3,437.65,0.155
17462,110,2,719.17,0.186
17463,10,2,575.95,0.058
17463,91,5,222.62,0.187
17463,81,2,368.94,0.16
17463,19,5,259.86,0.108
17464,125,1,344.12,0.196
17464,140,1,39.51,0.159
17464,150,1,303.25,0.146
17464,108,1,649.27,0.036
17465,134,1,819.74,0.016
17465,41,3,65.48,0.134
17465,11,5,728.72,0.06
17465,47,3,573.21,0.182
17466,47,5,549.24,0.089
17466,53,5,263.98,0.041
17466,100,2,177.13,0.013
17466,64,2,322.76,0.166
17467,147,5,776.41,0.072
17467,134,2,719.36,0.113
17467,48,4,596.39,0.092
17467,70,2,195.53,0.103
17468,144,1,242.9,0.077
17469,18,3,132.01,0.131
17469,112,4,640.85,0.119
17470,79,5,153.81,0.138
17470,90,5,137.71,0.076
17470,93,3,85.95,0.035
17470,84,5,532.82,0.13
17471,14,1,125.3,0.102
17472,74,3,456.43,0.186
17472,54,4,232.71,0.071
17473,51,5,76.45,0.058
17473,49,3,60.15,0.07
17474,67,3,809.29,0.072
17474,84,3,496.42,0.052
17474,34,3,91.02,0.055
17475,42,1,97.29,0.077
17475,7,2,727.67,0.029
17475,109,1,836.79,0.146
17475,59,2,90.3,0.184
17476,88,4,270.81,0.131
17476,84,2,534.98,0.017
17476,29,2,430.5,0.106
17477,90,5,130.07,0.025
17477,86,5,589.33,0.031
17478,140,3,40.37,0.041
17478,5,3,515.66,0.124
17478,126,5,157.22,0.109
17479,33,4,215.72,0.173
17479,148,1,467.14,0.1
17479,75,4,128.19,0.089
17480,97,1,463.32,0.037
17480,85,2,451.57,0.019
17480,71,3,275.33,0.089
17480,115,5,325.49,0.194
17481,41,4,59.31,0.162
17481,43,4,551.79,0.029
17481,83,4,432.52,0.086
17482,21,1,238.89,0.028
17483,119,2,380.29,0.099
17484,60,1,160.54,0.126
17484,68,5,620.89,0.08
17485,107,4,875.99,0.009
17485,92,3,739.7,0.042
17485,7,5,742.17,0.079
17485,31,1,307.17,0.007
17486,150,1,297.58,0.087
17486,32,2,652.1,0.062
17486,139,5,418.12,0.138
17487,19,3,240.32,0.045
17488,86,4,552.23,0.08
17488,126,5,143.96,0.126
17489,124,3,179.75,0.162
17489,51,2,79.82,0.177
17490,132,5,390.12,0.109
17490,117,3,479.61,0.073
17491,54,5,220.64,0.182
17491,67,4,781.15,0.045
17491,89,1,252.36,0.145
17491,108,4,608.03,0.151
17492,102,5,769.28,0.195
17492,88,5,267.93,0.04
17493,116,5,137.33,0.138
17494,27,3,633.27,0.031
17494,23,2,104.95,0.026
17494,131,2,334.84,0.053
17495,147,4,717.86,0.075
17496,115,1,331.41,0.183
17497,150,4,300.71,0.109
17498,141,1,325.03,0.138
17498,94,5,277.47,0.018
17498,5,2,593.52,0.08
17499,148,1,463.81,0.011
17499,57,5,151.21,0.174
17500,79,1,156.72,0.062
17500,75,3,138.02,0.134
17501,52,4,32.94,0.16
17502,29,1,461.71,0.162
17502,103,2,107.45,0.173
17503,91,1,218.9,0.092
17503,127,1,826.9,0.168
17503,80,1,393.25,0.029
17504,3,5,137.84,0.153
17504,100,1,181.18,0.07
17504,81,1,392.73,0.004
17505,14,2,132.34,0.093
17505,83,4,429.04,0.012
17505,112,3,649.99,0.034
17506,111,3,845.15,0.015
17507,92,3,683.27,0.0
17507,85,3,408.19,0.16
17508,21,3,231.47,0.085
17508,138,3,568.97,0.059
17509,31,4,279.78,0.072
17509,36,1,790.67,0.187
17509,37,1,554.12,0.137
17509,145,5,308.72,0.196
17510,22,2,300.07,0.139
17510,124,1,172.59,0.085
17510,32,5,662.83,0.119
17510,142,3,62.8,0.105
17511,22,1,297.52,0.035
17511,120,4,772.1,0.152
17511,53,2,248.12,0.131
17511,30,2,851.38,0.137
17512,15,5,773.85,0.047
17512,81,1,402.82,0.085
17512,133,2,613.07,0.089
17513,48,4,635.69,0.11
17514,77,1,624.17,0.164
17515,143,1,799.43,0.055
17515,98,1,519.98,0.129
17516,74,2,445.43,0.023
17516,43,4,519.74,0.045
17516,123,5,623.48,0.179
17516,27,5,659.05,0.188
17517,143,1,794.86,0.157
17517,141,4,298.21,0.096
17517,81,2,384.95,0.002
17518,67,5,848.1,0.049
17518,63,2,801.3,0.101
17518,90,3,145.91,0.161
17518,56,3,647.95,0.009
17519,111,5,850.74,0.133
17519,143,2,891.91,0.138
17520,92,5,725.85,0.079
17520,79,4,148.07,0.112
17521,75,3,137.15,0.162
17521,79,3,159.9,0.01
17522,149,5,211.25,0.059
17522,96,1,93.07,0.2
17522,22,5,297.52,0.05
17522,146,3,546.93,0.094
17523,70,1,189.18,0.074
17523,22,5,284.94,0.072
17524,37,5,495.68,0.012
17525,64,1,331.94,0.089
17525,125,3,357.54,0.101
17525,65,5,886.95,0.191
17525,3,3,156.17,0.098
17526,3,4,143.06,0.071
17526,16,3,262.21,0.106
17526,72,1,684.25,0.024
17527,124,2,172.24,0.057
17527,67,3,784.22,0.196
17527,85,2,414.62,0.044
17528,56,5,633.48,0.083
17529,19,3,264.34,0.019
17530,141,5,319.9,0.014
17530,138,5,592.34,0.171
17530,113,4,587.94,0.031
17530,111,2,847.84,0.118
17531,5,2,585.76,0.068
17531,85,4,423.56,0.135
17531,64,2,340.8,0.099
17532,16,5,264.52,0.139
17532,89,5,251.12,0.085
17532,102,4,796.54,0.17
17533,55,4,221.15,0.014
17533,141,2,324.02,0.093
17533,74,1,411.66,0.032
17534,29,1,454.58,0.1
17535,23,4,113.9,0.199
17535,115,1,330.97,0.165
17535,57,3,172.15,0.128
17535,146,3,546.77,0.191
17536,119,2,347.1,0.188
17537,4,2,705.91,0.089
17538,62,3,537.05,0.153
17538,53,1,242.08,0.057
17538,76,5,798.18,0.199
17539,80,4,414.8,0.193
17539,35,4,860.98,0.133
17539,11,3,660.41,0.119
17539,62,2,507.5,0.192
17540,28,4,407.26,0.009
17540,3,3,138.08,0.094
17540,29,1,454.55,0.051
17540,72,4,752.49,0.015
17541,73,4,420.66,0.16
17541,29,2,424.88,0.044
17542,55,3,218.41,0.157
17542,142,3,60.54,0.005
17543,40,1,151.74,0.033
17544,82,2,537.84,0.176
17544,126,3,152.28,0.011
17544,26,4,18.19,0.007
17545,118,3,47.34,0.192
17545,105,5,538.71,0.032
17545,87,3,80.79,0.075
17545,122,4,517.87,0.042
17546,108,3,672.4,0.023
17546,128,1,771.12,0.121
17547,83,2,419.5,0.039
17547,126,2,156.22,0.103
17547,57,5,163.76,0.196
17548,45,1,62.73,0.011
17548,120,2,793.31,0.169
17549,34,5,80.79,0.093
17549,37,4,534.24,0.135
17549,28,3,381.25,0.146
17549,122,1,498.07,0.174
17550,82,3,514.58,0.069
17550,62,3,474.16,0.003
17551,52,4,36.47,0.005
17551,59,2,92.38,0.037
17551,127,2,751.76,0.145
17552,99,3,656.85,0.027
17552,49,4,56.74,0.172
17552,127,1,850.31,0.131
17553,81,1,387.9,0.019
17554,95,5,607.0,0.14
17555,19,5,275.13,0.16
17555,95,2,535.42,0.095
17555,80,1,407.99,0.189
17556,43,5,541.78,0.011
17556,88,1,262.72,0.007
17556,75,3,132.85,0.154
17557,46,3,338.21,0.09
17557,113,5,588.46,0.178
17557,19,5,266.42,0.005
17557,52,5,33.41,0.177
17558,3,2,141.54,0.151
17559,147,2,724.73,0.029
17560,123,3,642.51,0.031
17560,113,1,560.48,0.012
17560,144,2,253.72,0.012
17561,53,4,276.67,0.118
17562,19,5,254.14,0.175
17562,68,2,703.62,0.064
17562,21,2,229.05,0.092
17563,77,2,617.76,0.105
17563,42,1,96.25,0.029
17564,37,3,500.32,0.104
17565,102,1,768.95,0.175
17566,101,2,471.76,0.17
17566,146,2,557.44,0.003
17567,27,5,683.78,0.116
17568,49,3,57.34,0.01
17568,19,1,247.64,0.035
17568,95,1,578.27,0.102
17569,50,3,621.05,0.051
17569,89,3,233.02,0.081
17569,136,2,808.57,0.105
17570,7,4,713.31,0.118
17571,108,5,662.01,0.106
17572,114,3,210.44,0.057
17572,33,4,220.07,0.019
17572,9,5,94.5,0.136
17573,19,4,239.04,0.072
17573,103,2,108.64,0.129
17573,52,5,36.82,0.176
17574,50,5,665.65,0.087
17574,14,1,130.44,0.144
17574,115,1,322.16,0.139
17575,146,2,543.41,0.009
17575,70,3,176.37,0.042
17575,27,5,683.47,0.118
17575,2,3,321.45,0.129
17576,36,3,813.35,0.03
17576,130,5,884.44,0.0
17576,30,1,901.31,0.036
17577,117,1,464.64,0.13
17577,12,3,527.03,0.103
17577,39,1,730.16,0.066
17578,19,4,270.12,0.139
17578,42,4,102.79,0.011
17578,99,5,686.56,0.147
17579,66,4,831.36,0.01
17579,68,4,613.48,0.153
17579,62,4,533.66,0.191
17580,90,4,133.83,0.163
17580,35,1,859.64,0.17
17580,23,5,107.33,0.108
17581,50,4,582.61,0.095
17581,70,5,191.57,0.133
17582,22,2,309.61,0.157
17582,140,2,39.82,0.034
17583,87,1,84.3,0.002
17583,124,1,176.71,0.087
17583,68,5,691.62,0.181
17583,74,3,418.73,0.02
17584,131,1,315.11,0.07
17585,65,1,853.82,0.096
17585,44,2,607.4,0.035
17585,117,3,502.75,0.192
17585,27,3,724.68,0.169
17586,125,1,368.02,0.039
17586,25,2,496.82,0.089
17587,9,3,87.23,0.007
17587,136,2,792.2,0.067
17587,78,1,902.41,0.109
17587,14,4,132.7,0.156
17588,30,4,772.05,0.177
17588,150,4,283.68,0.041
17589,122,4,527.99,0.039
17589,100,1,194.88,0.107
17590,122,1,484.79,0.044
17590,148,5,437.15,0.008
17590,140,5,39.84,0.136
17591,70,3,180.84,0.182
17591,64,4,314.28,0.081
17592,99,3,676.84,0.116
17592,146,2,575.52,0.11
17593,72,1,671.02,0.191
17593,59,3,92.67,0.148
17593,103,3,113.32,0.003
17593,12,1,515.17,0.183
17594,34,2,81.15,0.17
17595,74,5,428.72,0.093
17595,144,1,235.43,0.109
17595,39,4,639.4,0.138
17596,12,4,485.29,0.13
17597,140,5,36.1,0.079
17598,19,3,273.26,0.158
