employee_id,department,level,join_date,location,base_salary,performance_score,left_company
1207,Operations,Mid,2024-07-24,Delhi,1241584.03,2.55,N
1208,Technology,Mid,2023-03-19,Hyderabad,650940.59,4.95,Y
1209,Technology,Junior,2024-10-06,Mumbai,1109458.52,3.04,N
1210,HR,Mid,2022-05-10,Chennai,1770422.19,2.7,N
1211,Marketing,Senior,2022-06-15,Bengaluru,1142589.59,2.34,N
1212,Sales,Senior,2023-01-11,Hyderabad,894852.29,4.41,N
1213,Sales,Senior,2023-11-28,Chennai,1790626.29,2.93,N
1214,Marketing,Mid,2023-09-09,Chennai,1671446.5,3.66,N
1215,Operations,Junior,2021-04-04,Chennai,1963077.47,3.2,N
1216,Operations,Mid,2023-12-24,Delhi,902305.54,3.34,N
1217,Technology,Senior,2021-10-10,Mumbai,744683.5,3.72,Y
1218,Sales,Lead,2024-09-07,Bengaluru,563094.31,3.48,N
1219,Finance,Lead,2022-05-19,Delhi,355041.41,2.46,N
1220,Operations,Senior,2022-01-02,Chennai,1282274.45,4.73,N
1221,HR,Lead,2022-04-21,Hyderabad,965148.8,2.27,N
1222,HR,Senior,2021-09-11,Hyderabad,1200519.99,2.77,N
1223,Operations,Mid,2021-09-01,Mumbai,2166491.98,2.8,N
1224,HR,Lead,2022-07-20,Hyderabad,1332454.86,3.86,N
1225,Sales,Junior,2024-03-01,Delhi,639422.49,3.15,N
1226,Technology,Lead,2023-09-15,Pune,499729.64,3.52,N
1227,HR,Lead,2024-10-30,Bengaluru,1814147.95,2.85,N
1228,Marketing,Mid,2024-03-12,Chennai,765201.88,2.33,N
1229,Operations,Lead,2022-12-25,Delhi,2049774.92,3.75,N
1230,HR,Mid,2021-05-16,Hyderabad,1975301.05,4.19,N
1231,Operations,Junior,2021-06-20,Mumbai,1904012.78,3.04,N
1232,HR,Senior,2023-11-07,Delhi,1652354.21,3.25,N
1233,HR,Mid,2022-09-17,Pune,1906234.9,3.56,N
1234,Technology,Junior,2024-04-01,Pune,1844699.0,4.54,N
1235,Finance,Mid,2021-07-15,Pune,652039.24,2.53,N
1236,Marketing,Lead,2024-11-21,Hyderabad,1677089.25,3.46,N
1237,Marketing,Junior,2022-08-15,Bengaluru,437879.68,3.66,N
1238,Marketing,Lead,2022-03-12,Chennai,2039862.23,2.54,N
1239,HR,Junior,2024-03-11,Mumbai,1614882.53,2.76,N
1240,Technology,Lead,2021-06-01,Bengaluru,1929236.64,2.8,N
1241,HR,Senior,2022-05-29,Bengaluru,478846.96,4.75,N
1242,Marketing,Senior,2024-06-28,Pune,866218.88,3.84,N
1243,Operations,Lead,2021-07-08,Delhi,654725.91,4.93,Y
1244,Technology,Mid,2023-12-10,Pune,2170219.79,3.0,Y
1245,Technology,Lead,2024-08-13,Chennai,593241.68,4.33,Y
1246,Finance,Senior,2022-02-09,Bengaluru,999212.35,2.55,N
1247,Operations,Lead,2023-01-11,Delhi,362331.69,4.08,Y
1248,Marketing,Mid,2024-11-19,Bengaluru,1277219.18,4.97,Y
1249,Operations,Lead,2022-04-07,Pune,1972469.0,3.65,N
1250,Sales,Junior,2022-09-25,Chennai,1612155.61,2.26,N
1251,Finance,Junior,2021-08-23,Mumbai,2001426.26,3.66,N
1252,Technology,Lead,2022-06-14,Hyderabad,872240.21,2.21,N
1253,Finance,Lead,2024-01-20,Delhi,760063.15,3.73,Y
1254,Sales,Junior,2021-01-12,Delhi,472547.86,3.34,N
1255,Finance,Senior,2021-10-16,Chennai,543079.72,4.24,N
1256,Marketing,Junior,2024-09-01,Delhi,1570140.99,3.71,N
1257,Operations,Junior,2023-08-20,Pune,366791.01,3.44,N
1258,Technology,Lead,2022-09-09,Bengaluru,556971.46,4.01,N
1259,Technology,Senior,2021-07-08,Chennai,1887735.57,3.56,N
1260,Sales,Mid,2022-04-15,Pune,1381662.81,2.95,N
1261,Finance,Lead,2022-04-03,Chennai,1946122.81,3.58,N
1262,Marketing,Mid,2024-10-09,Bengaluru,2111950.56,3.04,Y
1263,Technology,Mid,2022-05-18,Pune,438973.8,3.89,N
1264,HR,Lead,2023-02-23,Mumbai,1298199.54,3.67,Y
1265,Sales,Mid,2024-04-28,Bengaluru,1922246.28,2.7,N
1266,Finance,Senior,2022-04-26,Delhi,1824221.4,3.66,N
1267,Operations,Senior,2023-02-15,Delhi,1691857.8,4.88,N
1268,Finance,Mid,2023-11-04,Mumbai,1528967.31,3.91,N
1269,Operations,Lead,2023-06-30,Mumbai,1693104.98,3.28,N
1270,HR,Junior,2022-01-07,Mumbai,393023.72,4.0,N
1271,Operations,Lead,2022-03-18,Chennai,1532362.05,4.61,N
1272,Operations,Mid,2022-03-02,Chennai,2053122.96,4.3,N
1273,HR,Mid,2023-02-22,Chennai,579668.36,2.25,N
1274,Technology,Mid,2021-05-31,Hyderabad,1977787.04,2.54,N
1275,Sales,Senior,2024-04-20,Bengaluru,656830.93,3.12,N
1276,HR,Junior,2023-07-17,Hyderabad,1571248.78,3.39,N
1277,Sales,Junior,2022-06-27,Bengaluru,866063.29,2.28,N
1278,Operations,Senior,2024-07-05,Chennai,1867384.69,3.2,Y
1279,HR,Mid,2021-09-02,Delhi,507745.15,2.71,N
1280,Operations,Mid,2022-02-11,Hyderabad,939397.87,3.19,N
1281,Marketing,Mid,2024-08-10,Chennai,1553525.47,3.92,N
1282,Finance,Junior,2021-08-01,Hyderabad,467291.57,2.88,N
1283,Finance,Lead,2022-12-04,Mumbai,1507489.43,4.63,Y
1284,Marketing,Lead,2023-03-06,Bengaluru,1221306.57,3.04,N
1285,Sales,Mid,2025-01-31,Bengaluru,1394608.42,3.95,N
1286,Marketing,Lead,2023-07-30,Bengaluru,502462.41,2.46,N
1287,Operations,Lead,2021-11-29,Chennai,2019760.57,4.24,N
1288,Finance,Lead,2023-11-10,Bengaluru,1892595.17,3.78,N
1289,Sales,Lead,2022-02-18,Delhi,516017.04,2.34,N
1290,Sales,Lead,2024-08-13,Bengaluru,1816840.23,4.15,N
1291,Finance,Junior,2023-05-18,Mumbai,849380.65,4.65,N
1292,Marketing,Mid,2021-12-02,Mumbai,2009517.32,2.94,N
1293,Technology,Mid,2025-01-28,Delhi,805783.84,3.0,Y
1294,Sales,Mid,2024-09-13,Delhi,2112099.23,4.31,N
1295,Marketing,Senior,2024-08-13,Chennai,669858.34,2.42,N
1296,Marketing,Junior,2021-05-25,Hyderabad,372796.66,4.03,N
1297,Marketing,Mid,2025-01-12,Chennai,1454958.68,4.38,Y
1298,Technology,Lead,2024-04-06,Hyderabad,1506234.45,3.94,N
1299,HR,Senior,2022-12-06,Mumbai,1726766.71,4.05,N
1300,Sales,Junior,2023-08-21,Pune,912831.86,3.29,N
1301,HR,Junior,2023-12-04,Pune,592983.27,3.37,N
1302,HR,Junior,2024-11-24,Delhi,1062446.77,4.37,N
1303,HR,Mid,2023-08-26,Delhi,2153810.89,4.8,N
1304,Operations,Senior,2024-07-13,Delhi,464128.36,2.5,N
1305,Sales,Mid,2023-04-13,Hyderabad,1709083.88,2.5,N
1306,Marketing,Mid,2023-02-26,Bengaluru,657463.74,2.69,Y
1307,Sales,Junior,2024-10-20,Delhi,1334694.55,2.79,N
1308,Finance,Junior,2021-01-20,Bengaluru,1609771.47,3.27,N
1309,Technology,Lead,2024-11-04,Mumbai,1003347.79,4.64,N
1310,HR,Junior,2025-01-26,Chennai,901248.0,4.15,N
1311,Finance,Mid,2025-01-10,Pune,1895224.81,4.61,N
1312,Finance,Junior,2023-10-24,Pune,407897.47,2.39,N
1313,Finance,Mid,2021-12-14,Bengaluru,1178498.47,3.0,N
1314,Operations,Lead,2024-10-13,Pune,2062358.49,3.9,N
1315,Operations,Senior,2021-12-22,Pune,875202.92,4.87,N
1316,Technology,Lead,2024-05-16,Delhi,1132128.08,4.68,N
1317,Technology,Lead,2023-02-04,Pune,834862.14,3.03,N
1318,Sales,Junior,2023-11-23,Mumbai,532550.7,3.8,N
1319,Technology,Senior,2022-03-13,Mumbai,1929592.62,2.73,N
1320,Technology,Senior,2024-07-03,Delhi,1410740.35,3.97,N
1321,Technology,Senior,2023-04-20,Mumbai,1504634.38,2.79,N
1322,Finance,Lead,2024-08-27,Chennai,976039.34,3.14,N
1323,Sales,Senior,2023-09-22,Bengaluru,1858577.72,2.37,N
1324,Operations,Junior,2024-03-09,Hyderabad,1509047.99,3.23,N
1325,Operations,Senior,2024-06-20,Hyderabad,1973277.61,2.3,Y
1326,Operations,Junior,2024-03-02,Mumbai,1562334.04,3.21,N
1327,Finance,Junior,2022-06-21,Mumbai,1079611.33,3.14,N
1328,Finance,Junior,2021-05-08,Pune,1735780.51,4.66,N
1329,Sales,Mid,2024-03-03,Mumbai,1835556.74,3.53,N
1330,Operations,Junior,2023-01-13,Hyderabad,665827.92,3.72,N
1331,Marketing,Mid,2023-08-21,Pune,1296310.49,2.4,N
1332,Marketing,Mid,2021-10-25,Delhi,1231203.67,2.89,Y
1333,HR,Senior,2025-01-01,Hyderabad,515734.88,2.23,N
1334,Technology,Junior,2021-07-10,Bengaluru,950623.06,3.7,N
1335,Sales,Lead,2021-11-13,Chennai,731002.89,3.03,N
1336,Sales,Lead,2023-01-01,Bengaluru,2144472.44,4.47,N
1337,Finance,Mid,2022-12-07,Chennai,1065516.6,4.86,N
1338,Finance,Junior,2024-10-31,Bengaluru,800602.61,3.51,N
1339,Sales,Junior,2023-08-10,Bengaluru,1699208.11,4.61,N
1340,Sales,Mid,2023-07-26,Chennai,407679.12,3.8,N
1341,Sales,Senior,2023-02-04,Bengaluru,1849338.07,2.99,N
1342,HR,Senior,2023-01-12,Delhi,454825.45,2.43,N
1343,HR,Senior,2023-06-23,Hyderabad,2147779.71,4.82,N
1344,Sales,Mid,2024-03-29,Hyderabad,1055500.61,2.81,N
1345,Finance,Junior,2022-03-01,Hyderabad,1273344.85,3.24,N
1346,HR,Senior,2022-06-03,Mumbai,1352924.23,3.9,N
1347,Technology,Mid,2022-06-14,Pune,788761.91,4.74,N
1348,HR,Lead,2021-11-12,Chennai,1633185.41,4.27,N
1349,Finance,Senior,2021-06-06,Hyderabad,1167323.55,4.23,N
1350,Technology,Senior,2022-11-14,Mumbai,1902611.71,4.47,N
1351,Operations,Junior,2021-04-12,Hyderabad,1527181.94,4.53,N
1352,Operations,Mid,2024-01-27,Hyderabad,1649957.0,2.89,N
1353,Sales,Lead,2021-12-17,Delhi,2187437.44,2.26,N
1354,Sales,Junior,2021-05-11,Bengaluru,1269129.43,4.39,N
1355,Operations,Senior,2021-07-09,Bengaluru,2062074.45,2.68,Y
1356,Sales,Junior,2023-08-21,Hyderabad,525188.15,4.06,N
1357,HR,Lead,2023-04-22,Mumbai,421016.25,2.9,N
1358,Finance,Mid,2024-07-03,Hyderabad,1754999.42,2.41,N
1359,Technology,Mid,2022-07-28,Pune,1029957.7,3.81,N
1360,Technology,Senior,2022-10-13,Hyderabad,613884.62,3.1,N
1361,Technology,Lead,2023-08-31,Pune,1797801.94,2.72,N
1362,Technology,Lead,2023-11-23,Mumbai,1959398.86,3.94,Y
1363,Finance,Mid,2022-05-27,Chennai,1473199.97,2.94,N
1364,Marketing,Lead,2024-06-30,Pune,948193.82,4.51,N
1365,Sales,Junior,2023-11-15,Bengaluru,1826487.78,4.85,N
1366,Technology,Mid,2025-01-26,Delhi,1893555.44,4.04,N
1367,Technology,Senior,2021-12-08,Chennai,494307.93,2.56,N
1368,Technology,Junior,2024-01-01,Delhi,537925.96,4.44,N
1369,Marketing,Senior,2022-10-02,Delhi,761012.22,4.18,N
1370,Operations,Senior,2023-10-29,Hyderabad,1930465.94,4.7,N
1371,Sales,Mid,2023-12-31,Pune,1451305.36,3.68,N
1372,Technology,Mid,2022-10-13,Pune,1998287.22,2.79,N
1373,HR,Lead,2023-01-30,Delhi,950520.47,4.09,N
1374,Sales,Senior,2023-08-04,Delhi,1413319.27,3.94,N
1375,Operations,Senior,2022-06-24,Delhi,2017004.09,4.58,N
1376,Operations,Senior,2023-01-04,Pune,369322.97,2.92,N
1377,Operations,Senior,2024-09-23,Delhi,1701651.6,2.78,N
1378,Finance,Lead,2023-10-26,Pune,1896595.41,2.92,Y
1379,Sales,Senior,2022-04-24,Bengaluru,1891852.35,3.21,N
1380,Finance,Mid,2024-10-02,Chennai,671600.45,2.22,N
1381,Sales,Senior,2021-05-16,Delhi,2034489.57,4.68,N
1382,Technology,Lead,2024-09-16,Chennai,819833.27,4.74,N
1383,Sales,Mid,2021-07-25,Bengaluru,1261072.49,3.9,N
1384,HR,Mid,2021-01-29,Delhi,1958637.05,2.58,Y
1385,Technology,Mid,2023-07-15,Mumbai,1175078.46,4.22,N
1386,Marketing,Senior,2023-07-06,Bengaluru,1178922.37,2.86,N
1387,Marketing,Junior,2022-04-09,Bengaluru,1310812.83,3.93,N
1388,HR,Senior,2022-03-23,Pune,2139053.16,4.14,Y
1389,Technology,Mid,2024-08-09,Mumbai,1362068.55,2.86,N
1390,Technology,Mid,2023-10-14,Bengaluru,1742223.01,2.91,N
1391,Sales,Junior,2022-07-09,Mumbai,588623.12,3.26,N
1392,Finance,Mid,2022-04-29,Pune,728650.1,3.84,Y
1393,Technology,Lead,2022-07-29,Delhi,903252.1,3.31,N
1394,Marketing,Lead,2023-11-01,Mumbai,948186.44,2.59,N
1395,Operations,Lead,2023-12-09,Pune,2091129.83,4.59,Y
1396,Marketing,Lead,2022-06-23,Hyderabad,1393524.79,3.0,N
1397,Technology,Lead,2022-08-16,Hyderabad,1175458.75,2.33,N
1398,Sales,Junior,2021-01-06,Pune,1253660.3,4.47,N
1399,Finance,Senior,2021-06-13,Chennai,1160188.08,4.09,N
1400,Operations,Senior,2022-03-10,Mumbai,733388.55,2.67,N
1401,Technology,Senior,2021-01-30,Hyderabad,1318272.83,2.79,Y
1402,Finance,Lead,2022-09-01,Delhi,2007190.99,2.37,N
1403,Sales,Lead,2024-10-23,Bengaluru,654771.37,3.78,N
1404,Operations,Lead,2022-12-06,Pune,407076.07,4.18,Y
1405,Operations,Senior,2022-04-10,Hyderabad,1961848.25,4.3,Y
1406,Sales,Junior,2023-04-02,Delhi,2181845.44,4.41,N
1407,Technology,Senior,2023-08-15,Bengaluru,797388.05,2.57,N
1408,Technology,Mid,2024-01-23,Pune,1551599.83,3.86,N
1409,Finance,Lead,2024-11-22,Pune,1364821.83,4.64,N
1410,HR,Junior,2024-12-14,Pune,2050039.2,4.25,N
1411,HR,Junior,2023-08-16,Delhi,597758.25,4.89,N
1412,Marketing,Lead,2025-01-18,Chennai,2196482.52,3.92,N
1413,Sales,Senior,2024-03-19,Chennai,1335257.75,4.91,N
1414,Technology,Lead,2024-02-01,Pune,1971505.76,4.87,N
1415,Finance,Mid,2023-04-25,Mumbai,982249.55,4.11,N
1416,HR,Junior,2021-01-25,Hyderabad,1457493.6,4.38,N
1417,Technology,Junior,2023-05-31,Pune,1666276.69,3.91,N
1418,Finance,Senior,2021-06-28,Hyderabad,1138690.74,2.51,N
1419,HR,Junior,2021-12-30,Hyderabad,1006322.51,2.97,N
1420,Sales,Senior,2021-06-12,Pune,1898525.94,3.85,N
1421,Marketing,Lead,2024-03-04,Hyderabad,1855066.94,4.48,N
1422,Marketing,Junior,2021-06-07,Mumbai,579549.54,4.39,N
1423,Marketing,Lead,2021-07-18,Hyderabad,369597.14,3.48,N
1424,Operations,Mid,2024-06-17,Hyderabad,1186678.14,2.93,N
1425,Sales,Senior,2024-10-11,Bengaluru,683049.62,2.62,N
1426,Marketing,Senior,2022-08-27,Mumbai,1748889.63,3.33,N
1427,Finance,Senior,2025-01-06,Hyderabad,933053.78,4.43,N
1428,Sales,Lead,2024-01-03,Mumbai,747188.81,2.27,N
1429,HR,Senior,2022-01-20,Chennai,394381.82,4.32,Y
1430,Operations,Junior,2023-11-29,Mumbai,1718379.33,2.57,Y
1431,Finance,Lead,2021-03-26,Chennai,1055855.0,2.32,N
1432,Technology,Junior,2022-05-14,Chennai,1159583.6,2.92,N
1433,Marketing,Mid,2021-03-18,Hyderabad,1274155.14,3.54,N
1434,Finance,Senior,2024-09-22,Mumbai,1279915.56,2.74,N
1435,Marketing,Junior,2023-05-20,Mumbai,1914683.15,4.4,Y
1436,Sales,Junior,2022-02-18,Bengaluru,2071127.2,4.17,N
1437,Sales,Lead,2022-06-09,Chennai,914659.04,3.78,N
1438,Marketing,Mid,2024-12-02,Mumbai,2083913.79,2.35,N
1439,HR,Junior,2024-08-07,Hyderabad,562278.69,3.3,N
1440,Marketing,Lead,2023-05-31,Bengaluru,367682.96,2.81,N
1441,Technology,Senior,2024-07-15,Chennai,1855754.66,4.59,N
1442,Finance,Junior,2023-11-30,Hyderabad,1207051.99,4.28,N
1443,Sales,Senior,2024-03-12,Mumbai,1467651.05,2.41,N
1444,Sales,Mid,2024-04-07,Hyderabad,1256417.47,2.32,Y
1445,Finance,Lead,2023-09-14,Pune,1225442.8,4.12,N
1446,HR,Lead,2021-12-04,Chennai,397399.64,2.35,N
1447,Sales,Mid,2024-02-22,Chennai,1323611.75,4.27,N
1448,Sales,Senior,2022-06-27,Chennai,1579592.93,4.75,N
1449,Technology,Mid,2023-03-05,Hyderabad,1524458.3,2.92,N
1450,Sales,Lead,2021-05-19,Mumbai,622047.55,4.22,Y
1451,Finance,Lead,2023-04-30,Mumbai,2087346.13,2.2,Y
1452,Technology,Lead,2022-09-24,Pune,1110900.1,3.03,N
1453,Marketing,Lead,2024-05-29,Delhi,917934.49,4.19,N
1454,Marketing,Junior,2021-01-14,Pune,898251.09,3.3,N
1455,Technology,Junior,2023-02-18,Hyderabad,410705.27,4.63,N
1456,Sales,Junior,2022-04-02,Bengaluru,2132347.79,4.46,N
1457,HR,Junior,2024-11-01,Pune,2072957.12,4.35,N
1458,Operations,Junior,2021-07-03,Pune,1012040.92,3.75,Y
1459,HR,Junior,2024-08-31,Chennai,990063.23,4.18,N
1460,Marketing,Senior,2021-03-10,Bengaluru,849830.01,3.63,N
1461,Sales,Lead,2021-08-23,Pune,2096263.51,3.99,N
1462,Finance,Lead,2023-11-28,Pune,2035959.14,4.29,N
1463,Technology,Junior,2022-06-18,Hyderabad,543008.4,2.3,N
1464,Technology,Mid,2024-12-24,Chennai,1741344.42,2.92,N
1465,Finance,Lead,2024-07-18,Hyderabad,537744.8,3.51,N
1466,HR,Senior,2024-08-30,Bengaluru,710158.53,3.28,N
1467,Finance,Mid,2022-07-28,Delhi,1440905.32,2.96,N
1468,HR,Junior,2024-12-02,Chennai,1339783.11,3.03,N
1469,Operations,Mid,2022-01-13,Chennai,2145608.86,3.19,N
1470,Sales,Senior,2023-09-26,Hyderabad,655666.16,4.14,Y
1471,Marketing,Senior,2024-07-13,Bengaluru,967978.16,3.3,N
1472,Marketing,Mid,2023-05-03,Delhi,367190.74,3.34,N
1473,Marketing,Lead,2022-07-15,Chennai,830432.05,2.23,Y
1474,Technology,Junior,2022-07-28,Chennai,1389766.52,2.66,N
1475,Marketing,Junior,2022-03-06,Hyderabad,941831.01,4.84,N
1476,Sales,Lead,2021-01-01,Delhi,1630979.79,3.42,N
1477,Sales,Senior,2022-12-02,Pune,1461725.34,3.17,N
1478,Technology,Senior,2024-05-05,Bengaluru,1627892.0,3.46,N
1479,Marketing,Mid,2024-10-11,Bengaluru,1093000.01,4.32,N
1480,Sales,Junior,2023-12-11,Pune,1501386.74,3.07,N
1481,Marketing,Lead,2021-09-23,Pune,986518.91,2.43,N
1482,Operations,Junior,2022-04-14,Chennai,2075679.42,4.04,N
1483,Finance,Senior,2021-05-07,Delhi,404742.2,3.02,Y
1484,Operations,Lead,2021-09-11,Chennai,1549851.0,2.39,N
1485,Finance,Mid,2025-01-02,Mumbai,1267224.02,3.71,N
1486,Marketing,Lead,2023-03-06,Bengaluru,1892428.42,2.77,N
1487,Operations,Junior,2024-10-09,Chennai,2047651.54,3.39,N
1488,Operations,Lead,2021-10-06,Mumbai,390268.13,4.86,N
1489,Operations,Mid,2021-08-01,Mumbai,555255.34,2.52,N
1490,HR,Mid,2023-10-04,Mumbai,630832.54,3.06,N
1491,Operations,Lead,2021-08-18,Chennai,1965947.89,2.84,N
1492,HR,Junior,2023-03-12,Delhi,1942958.42,3.76,N
1493,Marketing,Mid,2024-12-11,Hyderabad,2199636.91,3.17,N
1494,Marketing,Lead,2022-01-24,Bengaluru,1269232.33,4.36,N
1495,Operations,Senior,2021-10-19,Bengaluru,736853.53,4.29,N
1496,Operations,Mid,2022-08-27,Pune,1106326.86,3.38,Y
1497,Technology,Mid,2023-11-07,Chennai,1629071.33,4.07,N
1498,Finance,Lead,2021-02-03,Chennai,1310444.81,2.3,N
1499,Marketing,Junior,2023-08-23,Chennai,1365832.61,4.77,Y
1500,Sales,Senior,2023-01-24,Pune,1442679.03,3.25,N
1501,Sales,Junior,2021-12-17,Pune,1890479.37,4.13,N
1502,Operations,Junior,2021-09-09,Bengaluru,1406226.78,3.75,N
1503,Marketing,Mid,2022-05-27,Chennai,2094724.44,4.96,Y
1504,Technology,Mid,2021-06-30,Chennai,1289167.34,2.32,N
1505,Technology,Senior,2024-03-29,Bengaluru,770269.44,3.6,N
1506,Operations,Lead,2022-02-28,Hyderabad,867781.95,3.31,N
1507,HR,Junior,2023-08-10,Pune,393651.26,2.34,N
1508,Marketing,Junior,2021-09-16,Mumbai,1701977.01,2.37,N
1509,Sales,Lead,2021-08-22,Delhi,1609868.18,3.32,N
1510,Marketing,Senior,2022-07-07,Pune,599683.48,3.6,N
1511,Finance,Senior,2022-09-15,Chennai,2091311.55,4.73,N
1512,HR,Lead,2022-04-26,Delhi,1028364.23,2.56,N
1513,Finance,Mid,2022-02-27,Chennai,1722182.04,4.53,N
1514,Technology,Lead,2023-03-29,Hyderabad,1163699.88,4.19,N
1515,Operations,Mid,2021-09-21,Pune,465275.09,4.4,N
1516,HR,Junior,2021-07-07,Pune,648990.48,2.48,N
1517,Technology,Mid,2022-12-20,Delhi,773599.58,4.91,Y
1518,HR,Mid,2023-02-12,Mumbai,995211.2,2.47,N
1519,Sales,Junior,2022-05-28,Mumbai,2105174.03,2.76,N
1520,Operations,Lead,2023-04-21,Delhi,1375669.61,4.53,N
1521,HR,Lead,2023-01-24,Chennai,750388.41,3.28,N
1522,Technology,Junior,2023-06-02,Mumbai,910020.9,3.96,N
1523,Sales,Senior,2024-03-28,Pune,609160.3,4.89,N
1524,HR,Senior,2023-06-29,Delhi,1027563.35,5.0,N
1525,Operations,Mid,2024-02-06,Pune,1107967.75,4.84,N
1526,HR,Junior,2024-03-02,Pune,2041156.04,2.51,N
1527,Technology,Senior,2023-08-18,Mumbai,2006962.11,4.96,N
1528,HR,Lead,2024-05-07,Hyderabad,1354076.59,4.35,N
1529,Finance,Mid,2022-06-16,Mumbai,1902267.08,4.57,N
1530,Finance,Mid,2021-03-19,Hyderabad,1131686.68,4.82,N
1531,Technology,Junior,2024-11-06,Bengaluru,1400278.49,3.78,Y
1532,HR,Lead,2022-04-08,Delhi,1444105.79,2.86,N
1533,Operations,Mid,2021-02-27,Pune,2110829.77,4.25,N
1534,HR,Senior,2023-07-18,Bengaluru,1255599.24,3.05,N
1535,Operations,Lead,2021-05-25,Delhi,1568054.6,2.43,N
1536,Operations,Junior,2021-12-26,Hyderabad,1067486.34,2.67,N
1537,Sales,Senior,2023-04-24,Mumbai,1022526.99,3.76,N
1538,Operations,Lead,2023-05-15,Chennai,709074.03,4.94,N
1539,HR,Senior,2023-07-27,Delhi,1901871.82,4.97,Y
1540,HR,Mid,2024-02-08,Pune,2108406.27,4.1,N
1541,Sales,Lead,2022-03-16,Pune,1796996.81,3.27,Y
1542,Finance,Junior,2024-05-27,Hyderabad,879105.42,4.1,N
1543,Sales,Lead,2024-09-04,Bengaluru,1012106.64,2.52,N
1544,Marketing,Mid,2023-01-19,Hyderabad,831653.61,2.95,N
1545,HR,Lead,2023-02-08,Hyderabad,1273622.38,2.74,N
1546,Marketing,Lead,2022-12-30,Pune,1225223.67,4.31,N
1547,HR,Senior,2024-11-09,Mumbai,554225.06,2.26,N
1548,HR,Senior,2022-03-23,Chennai,601128.88,3.66,Y
1549,Marketing,Mid,2024-04-07,Delhi,2150437.66,2.87,N
1550,Operations,Lead,2022-01-28,Pune,688199.81,3.69,N
1551,Finance,Mid,2021-10-19,Mumbai,1719978.24,3.28,Y
1552,Technology,Junior,2024-05-23,Pune,1907012.87,2.59,N
1553,Marketing,Lead,2023-03-28,Delhi,1179379.12,3.7,N
1554,Finance,Mid,2021-10-18,Delhi,533510.22,3.51,N
1555,Technology,Mid,2021-12-31,Bengaluru,1879920.89,3.12,N
1556,Sales,Senior,2023-08-20,Delhi,1335289.72,3.39,N
1557,Operations,Mid,2023-09-04,Bengaluru,1522310.71,4.65,N
1558,Finance,Mid,2021-10-09,Chennai,2154902.6,3.56,Y
1559,HR,Junior,2022-12-16,Delhi,1930770.04,4.48,N
1560,Technology,Senior,2025-02-06,Mumbai,490753.85,2.77,N
1561,HR,Mid,2023-04-17,Mumbai,918102.03,4.38,N
1562,Technology,Senior,2021-11-29,Chennai,1499694.19,2.61,N
1563,Marketing,Junior,2023-12-26,Delhi,1841696.94,3.74,N
1564,Sales,Junior,2023-01-22,Pune,2054463.75,2.99,Y
1565,HR,Mid,2022-11-28,Pune,2178797.17,3.25,N
1566,Marketing,Mid,2022-08-31,Hyderabad,752940.89,3.49,N
1567,Technology,Lead,2024-07-09,Bengaluru,1268889.23,3.73,Y
1568,Sales,Lead,2024-09-07,Mumbai,1696572.64,3.72,N
1569,Technology,Senior,2023-10-29,Delhi,499055.13,3.41,N
1570,HR,Junior,2024-11-11,Mumbai,1937281.93,4.9,Y
1571,Sales,Junior,2024-11-06,Chennai,842331.67,3.76,N
1572,Operations,Senior,2025-01-20,Chennai,1306870.76,3.79,N
1573,Marketing,Lead,2024-03-29,Hyderabad,840084.35,3.34,N
1574,Technology,Junior,2023-04-30,Hyderabad,1731899.12,2.36,N
1575,Technology,Mid,2024-08-10,Bengaluru,1674524.59,3.42,N
1576,Sales,Lead,2023-02-23,Mumbai,1210386.39,2.57,N
1577,Technology,Senior,2024-07-06,Delhi,507075.45,4.6,N
1578,Marketing,Mid,2022-09-10,Mumbai,1483077.78,2.48,N
1579,HR,Junior,2024-09-20,Chennai,1137026.4,3.16,N
1580,HR,Lead,2021-04-26,Hyderabad,752080.25,3.51,N
1581,Technology,Junior,2021-05-14,Pune,751044.16,4.4,N
1582,Technology,Lead,2022-05-16,Bengaluru,1752717.76,3.54,N
1583,Operations,Lead,2021-02-21,Pune,662234.22,2.23,N
1584,Sales,Senior,2021-05-03,Pune,2186384.99,4.88,N
1585,Operations,Senior,2022-11-06,Delhi,431378.44,2.22,N
1586,HR,Senior,2023-02-04,Delhi,2116776.28,3.94,N
1587,Technology,Senior,2022-07-03,Pune,1298955.48,4.08,N
1588,Marketing,Junior,2023-09-24,Bengaluru,355781.2,3.85,N
1589,Operations,Senior,2021-01-21,Chennai,1207725.75,2.81,N
1590,Operations,Mid,2023-08-29,Bengaluru,1883065.64,4.94,N
1591,Sales,Lead,2021-03-21,Mumbai,960345.25,2.64,N
1592,Sales,Lead,2023-06-24,Pune,612094.69,2.64,N
1593,Finance,Senior,2024-04-04,Bengaluru,956256.2,4.21,N
1594,Technology,Mid,2022-01-09,Hyderabad,420065.64,4.73,N
1595,Technology,Lead,2022-08-25,Chennai,854251.75,3.02,N
1596,Sales,Lead,2023-11-27,Mumbai,1784572.03,3.92,N
1597,HR,Senior,2025-01-31,Pune,1778126.46,3.44,N
1598,Marketing,Junior,2023-10-29,Delhi,386825.65,3.61,N
1599,Sales,Senior,2024-12-19,Chennai,1989644.52,4.6,N
1600,Technology,Senior,2024-07-31,Hyderabad,1064431.82,3.17,N
